tweet_id,tweet_text,Misogyny
9.01E+17,วันนี้จะลองซื้อหมูปิ้งกินดู หัดใช้ชีวิตแบบพวกไพร่รีบกินรีบทำงาน,0
8.99E+17,หูฟังพังข้างซ้ายตลอดเป็นหอยไร,0
8.99E+17,หอยหลอด อ่านละไม่ตอบ ไม่อ่านดีกว่ามะ--,0
9.02E+17,หอยหลอด แบบนี้แววแห้วสูง,0
8.99E+17,ไม่รู้จะกินอะไร ข้าวหมูน้ำมันหอย ปีกไก่ทอดละกัน,0
8.99E+17,ตาจะปิดตั้งแต่สั่งหอยทอด,0
9.29E+17,อิหนอนเอเลี่ยนที่เค้าออกข่าวกันนี่คิดว่าอีกเดี๋ยวมันคงมาถึงบ้านเรา คือที่บ้านมีหอยทากที่เป็นอาหารมันเยอะมาก อย่ามานะมึง จะเผาให้หมด,0
9.01E+17,เหมาะเจาะเนาะมรึง หอยแครงไม่สุกเอ๊ยยย,0
8.99E+17,ดูหมีแพนด้าด้วยบรรยากาศเศร้าซึม หอยเอ้ยยยยย,0
9.19E+17,สลิ่มถ่อยสมองเท่าหอยหมา twitter.com/ThaiFarmer_Son…,0
9.18E+17,"อีเพื่อนเลว แทบอ้วก อีหอย
แม่งแกล้ง เลว เอาชามาให้กินอีหอย 
รู้อยู่ว่าไม่ชอบกลิ่นยังจะแกล้ง อีคลเลว",0
9.13E+17,กูจะเริ่มจากอันฟอลพวกใช้ชีวิตของเด็กมอหกให้หมด เปิดมาก็บั่นทอนจิตใจกูเลยหอย ไปตกหน้าผาตายซะไปปป,0
9.29E+17,"โลกจะสอนให้เราตกหลุมรักคนเลวๆ
มองความห่าเหวเป็นสิ่งสวยงาม.",0
9.14E+17,เมเนบอกเราน่ารัก เราก็คิดว่า จริงอ๋อ? ทำไมพี่เลวไม่เห็นบอกเราน่ารักเลย ทีอีหอยตอแหลมารยาสาไถยงึยๆ พี่เลวหลงใหล อีสัด อีดอก,0
9.12E+17,ไอโซ่ไอเลว เอากะเค้าไปทั่วเลยอีหอยเป็ดเอ้ย,0
9.25E+17,อีเวนน อีดอก อีเอมเนต อีหอย มึงเป็นไรกะวงกู ขนาดนี้ละก็ไม่ต้องมาเชิญวงกูค่ะ ถ้าเชิญเพื่อต้องการให้คนไปเยอะๆ ไม่ต้องมาชวนผู้กู หัวร้อนเลย,0
9.13E+17,เล่นเกมแล้วจะปากหมาทำไมวะถามจริงๆเหอะ ต่างคนต่างอยู่มะ ด่ากุเฉ้ย กุก้เล่นของกุมาทั้งวันไม่แพ้ แพ้เพราะมึงแหละหอยหลอด,0
9.13E+17,"คดีโขมยเพชร 15 ล้าน แพะเพิ่งโดนปล่อย
พวกสลิ่มที่ชอบยกวาทะกรรมหอยๆเช่น""ไม่ผิดแล้วจะกลัวอะไร""เห็นหรือยังว่าสังคมนี่ไม่ผิดแล้วยังโดนอะไร",0
9.28E+17,สนิทจนรู้ลับหลังอะ อีหอยขโมยของกุไปเท่าไหร่แล้วของอยู่ในบ้านแท้ๆ ของกุทั้งนั้น หายๆจนรู้นิสัยลับหลังอะ นึกว่าสนิทนะ ขโมยของกุได้ยังไง เลว,0
9.13E+17,ทำไมต้องมาฝันเหี้ยไรแบบนี้อะ ควย,0
9.13E+17,ทวีตเตอร์เป็นที่เดียวที่กูจะพร่ำเพ้อควยไรก็ได้จริงๆ 55555555,0
9.13E+17,วันนี้มีงานเกือยทั้งวันอะเเต่ก้กลัวมีเรียนอีกไม่อยากขาดบ่อยควยๆๆ,0
8.98E+17,เกมน่าจะพัฒนาให้พูดใส่ไมคได้ละนะ ควย หัวร้อน,0
8.96E+17,ปากส้นตีนอยู่เฉยๆสิควย,0
8.99E+17,สนิทกับกูก็ไม่ เสือกมาด่าพ่อกูเฉย ประธานหัวควย,0
9.13E+17,ถ้ามีแฟนขอไม่เป็นคนที่ดูถูกผู้หญิงแบ๊ว ผู้หญิงหวานอะ,0
9.13E+17,ยืนรอมาครึ่งชั่วโมงละ ควยจริงๆ,0
8.97E+17,ควย มึงมันลูกรักไงไอสัส,0
9.02E+17,หยุดจาบจ้วงผู้หญิงแบ๊วค่ะ น่ารักไม่ได้แปลว่าแอ๊บ แล้วถึงเขาแอ๊บก็ไม่ได้เดือดร้อนใคร ไม่ต้องบอกว่าคนที่ชอบไม่ทันมารยาหญิงด้วย มันคือสเป็คส่วนตัว,0
8.53E+17,อีห่า มาค้างบ้านญาติ ปลั๊กก็มีรูเดียว โดนแม่แย่งไปละ เปลืองแบตชิบหาย ฮรือ,0
9.29E+17,"ชีวิตช่วงนี้แม่งเหมือนกราฟนิ่งอะ 
ไม่เศร้า ไม่สุข ไม่ห่าไรเลย55555",0
9.29E+17,ถ้าเรียกมันว่าแดกหรือยัดห่า น่าจะดูชัดกว่า,0
9.29E+17,ห่าเอ๊ย เพราะใช้ภาษาอังกฤษสั่งของแล้วนิ่งเลยอะ,0
9.29E+17,ไม่ชอบผู้หญิงแบ๊ว,1
9.29E+17,อิพวกห่ารากไม่ใกล้เวลาตายก็ไม่กระพือแคมลุกมาทำหรอกนะ นอนกันไปสิ ส้นตีน,0
9.29E+17,สันดารเว่ออีห่าถ้าไม่ด่าเมนเขาเขาจะไปด่ามึงไหมอะงง,0
9.29E+17,กระโดดถีบปาก อีห่านี่สะน้อ !,0
9.04E+17,อีห่าเบื่อรถเติมก๊าซชิบหาย จะเติมไมไม่บอกก่อนขึ้นวะ ส้นตีน,0
9.29E+17,อีห่าเบื่อจริงๆโทรไปไม่รับเนี่ย เรื่องด่วนก็ด่วน มีโทรศัพท์ไว้ทำห่าอะไร ถ้ามันจะกดรับยากขนาดนั้นเอาทุบหัวตัวเองตายไปอีควัย,0
